GEOID,town_name,population,valid_population,area_sq_km,pct_river_corridor,pct_below_poverty,percent_elderly,pct_no_vehicle,pct_renter_occupied,median_income,IFLD_EALT_weighted,EAL_per_capita,risk_eal,risk_eal_per_capita,risk_nri,need_eal,need_eal_per_capita,need_nri,gap_eal,gap_eal_per_capita,gap_nri,funding_total,funding_per_capita,claims_paid_per_capita,vulnerability,risk_eal_rel,risk_eal_per_capita_rel,risk_nri_rel,need_eal_rel,need_eal_per_capita_rel,need_nri_rel,gap_eal_rel,gap_eal_per_capita_rel,gap_nri_rel,funding_rel,claims_rel,vulnerability_rel,funding_rank,claims_rank,vulnerability_rank,risk_rank_eal,risk_rank_eal_per_capita,risk_rank_nri,need_rank_eal,need_rank_eal_per_capita,need_rank_nri,gap_rank_eal,gap_rank_eal_per_capita,gap_rank_nri,quadrant_eal,quadrant_eal_per_capita,quadrant_nri
5001127100.0,Franklin town,1590,True,105.837962,1.7497505494335173,8.553459119496855,15.345911949685537,4.700162074554295,25.28363047001621,79917.0,391937.8444234844,220.28466436816493,0.452,0.216,0.37,0.44733333333333336,0.32933333333333337,0.185,0.18533333333333335,0.06733333333333336,-0.07700000000000001,0.0,0.0,0.0,0.4426666666666667,-0.09960159362549803,-0.5697211155378485,-0.26294820717131473,-0.10889774236387773,-0.34395750332005304,-0.26294820717131473,0.8514756869999878,0.2777288926041622,-0.2541858131305129,-1.0,-1.0,-0.11819389110225731,0.0,0.0,0.338,0.452,0.216,0.37,0.42,0.188,0.37,0.74,0.56,0.69,zero_funding,zero_funding,zero_funding
5001127700.0,Georgia town,4890,True,117.215737,2.913395336165684,5.153374233128835,16.05316973415133,1.3179571663920924,3.459637561779242,105011.0,1073772.16801,221.6248024788441,0.852,0.228,0.276,0.5346666666666666,0.22266666666666665,0.138,-0.06133333333333335,-0.3733333333333333,-0.45799999999999996,96287.3660948734,19.690667913062043,11.587217025476246,0.2173333333333333,0.6972111553784861,-0.545816733067729,-0.45019920318725093,0.06507304116865864,-0.5564409030544488,-0.45019920318725093,-0.28178332087769387,-1.539882968894364,-1.5119104209581156,0.3003759749444084,0.05335411375410515,-0.5670650730411686,0.15833333333333333,0.21379310344827587,0.088,0.852,0.228,0.276,0.582,0.06,0.276,0.332,0.108,0.266,underfunded,low_priority,low_priority
5001928075.0,Glover town,1051,True,99.797379,1.524289205645256,9.31615460852329,24.1674595623216,3.0023094688221708,6.928406466512701,73839.0,508121.5855325275,536.8142173774766,0.604,0.946,0.638,0.5846666666666667,0.7556666666666667,0.319,0.03266666666666662,0.20366666666666666,-0.23300000000000004,10830.676275289889,10.305115390380484,106.13630262408805,0.5653333333333334,0.20318725099601598,0.8844621513944222,0.27091633466135456,0.16467463479415678,0.5053120849933599,0.27091633466135456,0.15008024698920625,0.8400611553521933,-0.7691596683040196,0.040948501168733165,0.9439806800198929,0.1261620185922978,0.06666666666666667,0.6137931034482759,0.6,0.604,0.946,0.638,0.658,0.916,0.638,0.468,0.736,0.468,underfunded,underfunded,underfunded
5000128600.0,Goshen town,142,True,53.723104,1.3466751156644106,16.19718309859155,37.32394366197183,2.857142857142857,0.0,56250.0,109578.73549782536,377.62968744089017,0.068,0.712,0.614,0.42733333333333334,0.7493333333333333,0.307,-0.31266666666666665,0.009333333333333305,-0.433,17221.173317318622,121.27586843182128,0.0,0.7866666666666666,-0.8645418326693227,0.4183266932270915,0.22310756972111556,-0.148738379814077,0.49269588313413015,0.22310756972111556,-1.4364823640395474,0.038497074222358985,-1.4293825595521048,1.0629125654337601,-1.0,0.5670650730411688,0.4583333333333333,0.0,0.948,0.068,0.712,0.614,0.368,0.9,0.614,0.136,0.496,0.296,low_priority,underfunded,underfunded
5002528900.0,Grafton town,666,True,99.032864,3.4720680990732244,4.504504504504505,34.23423423423424,2.848101265822785,10.126582278481012,76111.0,427405.5696999018,454.9865460515933,0.504,0.864,0.964,0.5206666666666666,0.7006666666666667,0.482,-0.4633333333333334,-0.2833333333333333,-0.502,925539.6863139528,1389.699228699629,396.5363774246983,0.5373333333333333,0.003984063745019917,0.7211155378486056,0.9203187250996014,0.03718459495351922,0.39575033200531196,0.9203187250996014,-2.1286892174999696,-1.168661181750187,-1.6571594570326944,2.1064478927461154,1.4893084303256643,0.07038512616201875,0.9666666666666667,0.8206896551724138,0.55,0.504,0.864,0.964,0.552,0.86,0.964,0.08,0.18,0.214,aligned,aligned,aligned
5000929125.0,Granby town,67,True,100.52278,2.074077012276468,7.462686567164178,55.223880597014926,0.0,9.75609756097561,57083.0,140247.24678411984,297.4842536247544,0.1,0.516,0.756,0.30066666666666664,0.5086666666666666,0.378,0.03866666666666663,0.2466666666666666,0.11599999999999999,0.0,0.0,0.0,0.5013333333333333,-0.8007968127490039,0.027888446215139417,0.5059760956175299,-0.40106241699867207,0.0132802124833995,0.5059760956175299,0.17764600664028501,1.0174226758766332,0.3829292769238895,-1.0,-1.0,-0.0013280212483398612,0.0,0.0,0.468,0.1,0.516,0.756,0.14,0.516,0.756,0.492,0.784,0.888,zero_funding,zero_funding,zero_funding
5001329275.0,Grand Isle town,2192,True,90.671135,0.0,6.843065693430657,15.556569343065693,0.7567567567567568,13.62162162162162,100846.0,624737.9684400377,386.5565931090426,0.676,0.764,0.706,0.45133333333333336,0.49533333333333335,0.353,0.18933333333333335,0.23333333333333334,0.09099999999999997,0.0,0.0,0.0,0.22666666666666666,0.3466135458167332,0.5219123505976095,0.40637450199203173,-0.10092961487383789,-0.013280212483399723,0.40637450199203173,0.869852860100707,0.9624268555589777,0.30040141551787874,-1.0,-1.0,-0.548472775564409,0.0,0.0,0.1,0.676,0.764,0.706,0.428,0.496,0.706,0.748,0.772,0.858,zero_funding,zero_funding,zero_funding
5000129575.0,Granville town,414,True,132.046612,1.997685837814514,6.038647342995169,18.35748792270532,1.4563106796116505,12.62135922330097,60500.0,269367.4587447085,377.62968744089017,0.292,0.712,0.614,0.28400000000000003,0.494,0.307,-0.6599999999999999,-0.44999999999999996,-0.637,316570.0637879913,764.6619898260659,65.28701140859465,0.276,-0.4183266932270917,0.4183266932270915,0.22310756972111556,-0.43426294820717126,-0.015936254980079667,0.22310756972111556,-3.032233561618661,-1.8561089357208853,-2.102809908625152,1.8502851441078345,0.7443015711135894,-0.4501992031872508,0.8833333333333333,0.4896551724137931,0.152,0.292,0.712,0.614,0.108,0.492,0.614,0.012,0.072,0.124,overfunded,overfunded,aligned
5001930175.0,Greensboro town,633,True,102.43986,2.2089594446321623,8.40197693574959,37.124802527646125,3.1141868512110724,18.68512110726644,91750.0,521488.0833974727,536.8142173774766,0.616,0.946,0.638,0.6446666666666667,0.8096666666666666,0.319,0.3826666666666667,0.5476666666666666,0.056999999999999995,0.0,0.0,0.0,0.6733333333333333,0.22709163346613548,0.8844621513944222,0.27091633466135456,0.2841965471447545,0.6128818061088976,0.27091633466135456,1.758082893302133,2.2589533195477145,0.18816352400570432,-1.0,-1.0,0.34130146082337354,0.0,0.0,0.83,0.616,0.946,0.638,0.764,0.972,0.638,0.956,0.992,0.844,zero_funding,zero_funding,zero_funding
5000530550.0,Groton town,967,True,142.537206,2.58130740404378,6.8252326783867625,20.47569803516029,6.993006993006993,5.594405594405594,77250.0,401634.1352725104,355.7499576710893,0.476,0.648,0.788,0.492,0.5780000000000001,0.394,-0.03600000000000003,0.050000000000000044,-0.134,2930.51187515536,3.0305190022289143,141.74178022952302,0.508,-0.05179282868525903,0.29083665338645415,0.5697211155378488,-0.019920318725099584,0.15139442231075706,0.5697211155378488,-0.1653945579064726,0.20623432619120968,-0.44234933713621727,-0.4017235785380887,1.0633184393496626,0.011952191235059972,0.016666666666666666,0.6620689655172414,0.48,0.476,0.648,0.788,0.512,0.644,0.788,0.376,0.528,0.608,underfunded,underfunded,underfunded
5000930775.0,Guildhall town,371,True,85.467544,1.8095288828600085,11.859838274932615,26.1455525606469,1.89873417721519,6.329113924050633,115000.0,119219.504149068,297.4842536247544,0.076,0.516,0.748,0.33933333333333326,0.5593333333333332,0.374,-0.29266666666666674,-0.07266666666666677,-0.258,11679.77088668374,31.48186222825806,0.0,0.6026666666666666,-0.848605577689243,0.027888446215139417,0.4900398406374502,-0.3240371845949537,0.11420982735723761,0.4900398406374502,-1.3445964985359522,-0.2997272207312249,-0.8516875297100301,0.4939501561022792,-1.0,0.20053120849933603,0.23333333333333334,0.0,0.688,0.076,0.516,0.748,0.22,0.612,0.748,0.156,0.404,0.428,low_priority,underfunded,underfunded
5002530925.0,Guilford town,2461,True,102.760394,3.37213109215105,10.559006211180124,27.590410402275506,1.0999083409715855,19.890009165902843,75243.0,762443.4874840626,266.21213602227897,0.76,0.422,0.696,0.6606666666666667,0.4916666666666667,0.348,0.1166666666666667,-0.05233333333333334,-0.19600000000000006,15588.422413536711,6.334182207857258,19.515511700751464,0.5613333333333334,0.5139442231075697,-0.1593625498007969,0.38645418326693215,0.31606905710491384,-0.02058432934926957,0.38645418326693215,0.536000882104309,-0.2158585947467993,-0.6470184334231239,-0.14477553294323353,0.2565233208780928,0.11819389110225798,0.05,0.31724137931034485,0.592,0.76,0.422,0.696,0.78,0.488,0.696,0.648,0.44,0.512,underfunded,low_priority,underfunded
5002531150.0,Halifax town,847,True,103.118479,2.482070160147902,6.02125147579693,22.55017709563164,10.45751633986928,13.398692810457517,63889.0,230943.31514612003,187.41970840754112,0.216,0.15,0.358,0.398,0.36500000000000005,0.179,0.136,0.10300000000000004,-0.08300000000000002,0.0,0.0,0.0,0.5800000000000001,-0.5697211155378485,-0.701195219123506,-0.28685258964143434,-0.20717131474103578,-0.2729083665338644,-0.28685258964143434,0.6248238854244514,0.4248427119538917,-0.2739924998679555,-1.0,-1.0,0.1553784860557772,0.0,0.0,0.636,0.216,0.15,0.358,0.33,0.288,0.358,0.672,0.636,0.684,zero_funding,zero_funding,zero_funding
5000131525.0,Hancock town,435,True,99.936002,2.0248901045106984,5.607476635514018,19.77011494252873,0.9523809523809524,40.47619047619048,76250.0,203828.1592383312,377.62968744089017,0.196,0.712,0.614,0.226,0.484,0.307,-0.036000000000000004,0.22199999999999998,0.044999999999999984,0.0,0.0,19.00511976301374,0.256,-0.6095617529880478,0.4183266932270915,0.22310756972111556,-0.549800796812749,-0.03585657370517936,0.22310756972111556,-0.16539455790647245,0.91568040828897,0.14855015053081916,-1.0,0.2460454187870671,-0.4900398406374501,0.0,0.3103448275862069,0.12,0.196,0.712,0.614,0.052,0.472,0.614,0.38,0.764,0.84,zero_funding,zero_funding,zero_funding
5000531825.0,Hardwick town,2965,True,100.130674,4.746810501868843,9.667571234735414,26.98145025295109,4.876219054763691,23.55588897224306,92297.0,873676.121075,299.2041510530822,0.824,0.536,0.564,0.7499999999999999,0.6059999999999999,0.282,-0.03400000000000014,-0.17800000000000016,-0.502,575209.264398593,193.9997519050904,573.4526767054749,0.6759999999999998,0.641434262948207,0.06772908366533881,0.12350597609561742,0.4940239043824699,0.20717131474103567,0.12350597609561742,-0.1562059713561135,-0.7341942012407064,-1.6571594570326944,1.263233744516631,1.6424159375074954,0.346613545816733,0.55,0.8689655172413793,0.836,0.824,0.536,0.564,0.892,0.684,0.564,0.384,0.296,0.214,aligned,aligned,aligned
5002732275.0,Hartford town,10736,True,119.118957,5.397860578916838,11.125740618828177,22.475782414307005,6.403415154749199,32.209178228388474,78125.0,2210457.709653,207.0686379066042,0.96,0.18,0.536,0.8160000000000001,0.42600000000000005,0.268,-0.019999999999999907,-0.4099999999999999,-0.568,2886562.407183828,268.86758636213,150.22604083911554,0.672,0.9123505976095616,-0.6414342629482073,0.06772908366533881,0.6254980079681276,-0.15139442231075684,0.06772908366533881,-0.09188586550359537,-1.6911214747679175,-1.8750330111445623,1.4026989193730133,1.087332112802852,0.3386454183266936,0.6583333333333333,0.6689655172413793,0.82,0.96,0.18,0.536,0.952,0.36,0.536,0.408,0.08,0.172,aligned,overfunded,aligned
5002732425.0,Hartland town,3460,True,117.958606,3.168780143021028,8.517441860465116,28.38150289017341,0.8238276299112801,8.17490494296578,86136.0,642681.182768,186.5006334207777,0.692,0.144,0.308,0.602,0.328,0.154,0.33999999999999997,0.066,-0.10800000000000001,0.0,0.0,2.460358410368096,0.512,0.3784860557768923,-0.7131474103585658,-0.38645418326693226,0.19920318725099606,-0.3466135458167331,-0.38645418326693226,1.5620597135611283,0.2722293105723965,-0.35652036127396614,-1.0,-0.48370754893574863,0.019920318725099806,0.0,0.06206896551724138,0.492,0.692,0.144,0.308,0.696,0.18,0.308,0.928,0.552,0.652,zero_funding,zero_funding,zero_funding
5001133025.0,Highgate town,3528,True,155.553024,6.92622189079015,8.134920634920634,22.193877551020407,4.557823129251701,19.25170068027211,81017.0,518755.130938,149.41104001670507,0.612,0.036,0.032,0.5766666666666667,0.2886666666666667,0.016,-0.3953333333333333,-0.6833333333333333,-0.956,3996947.855308795,1132.9217276952363,1.7983678619246322,0.5413333333333333,0.21912350597609564,-0.9282868525896415,-0.9362549800796813,0.14873837981407712,-0.42496679946879146,-0.9362549800796813,-1.8162772747877434,-2.818535791279863,-3.1558654201658483,2.018835230406191,-0.5720190066858761,0.07835325365205859,0.9416666666666667,0.027586206896551724,0.566,0.612,0.036,0.032,0.644,0.12,0.032,0.112,0.008,0.004,aligned,overfunded,overfunded
5000733475.0,Hinesburg town,4718,True,102.785561,2.970296123573496,8.47816871555744,25.75243747350572,2.430077945896378,16.414488766620817,112539.0,833124.2575268637,165.74265981026946,0.796,0.076,0.714,0.668,0.308,0.357,0.136,-0.22400000000000003,-0.17500000000000004,20792.14570011758,4.406982980101225,0.0,0.54,0.5856573705179284,-0.848605577689243,0.4223107569721114,0.33067729083665354,-0.38645418326693226,0.4223107569721114,0.6248238854244514,-0.9239297813366186,-0.5776950298420749,-0.2756227845028423,-1.0,0.07569721115537886,0.025,0.0,0.56,0.796,0.076,0.714,0.796,0.148,0.714,0.672,0.268,0.56,underfunded,low_priority,underfunded
5001933775.0,Holland town,790,True,100.147256,1.6089315432778473,13.885350318471335,20.126582278481013,3.0470914127423825,27.97783933518005,60729.0,371563.5837078144,467.2925046526868,0.424,0.884,0.556,0.486,0.716,0.278,0.22399999999999998,0.45399999999999996,0.016000000000000014,0.0,0.0,0.0,0.548,-0.15537848605577687,0.7609561752988048,0.10756972111553798,-0.031872509960159445,0.4262948207171313,0.10756972111553798,1.0291216936402727,1.872607681816182,0.05281783129984688,-1.0,-1.0,0.09163346613545853,0.0,0.0,0.576,0.424,0.884,0.556,0.494,0.874,0.556,0.802,0.946,0.822,zero_funding,zero_funding,zero_funding
5002134450.0,Hubbardton town,831,True,74.036964,1.558706715974424,3.980699638118215,32.12996389891697,2.0066889632107023,5.351170568561873,102321.0,130581.19071269908,229.0914346908872,0.08,0.266,0.266,0.2813333333333333,0.3743333333333333,0.133,0.019333333333333313,0.11233333333333329,-0.129,0.0,0.0,0.0,0.48266666666666663,-0.8406374501992032,-0.4701195219123506,-0.4701195219123506,-0.43957503320053126,-0.254316069057105,-0.4701195219123506,0.08882300332014251,0.46333978617625043,-0.4258437648550151,-1.0,-1.0,-0.038512616201859085,0.0,0.0,0.414,0.08,0.266,0.266,0.104,0.3,0.266,0.448,0.648,0.622,zero_funding,zero_funding,zero_funding
5000734600.0,Huntington town,1853,True,99.263411,3.369121515771781,5.828386400431732,18.456556934700487,2.3557126030624262,20.023557126030624,94497.0,850665.3036718281,489.889003330107,0.808,0.92,0.314,0.5533333333333333,0.6093333333333333,0.157,-0.3546666666666667,-0.29866666666666675,-0.751,1022976.4144048536,552.0649834888578,172.00109919030436,0.29866666666666664,0.6095617529880479,0.8326693227091635,-0.3745019920318725,0.10225763612217786,0.21381142098273553,-0.3745019920318725,-1.6294426815970988,-1.2319063751154917,-2.4791369566365606,1.7106773984329777,1.143280550282225,-0.4050464807436919,0.8083333333333333,0.696551724137931,0.172,0.808,0.92,0.314,0.608,0.696,0.314,0.116,0.164,0.072,aligned,aligned,overfunded
5001535050.0,Hyde Park town,3000,True,101.064264,2.947073930532214,5.9244126659857,18.666666666666668,1.4162077104642017,15.656963021243117,84375.0,595377.371379,197.14482495993377,0.656,0.176,0.228,0.46366666666666667,0.22366666666666668,0.114,-0.2523333333333333,-0.4923333333333333,-0.602,287403.36022543773,95.80112007514592,29.21213120400457,0.27133333333333337,0.3067729083665338,-0.6494023904382471,-0.545816733067729,-0.07636122177954852,-0.5544488711819389,-0.545816733067729,-1.1592933364370335,-2.0307206652294427,-1.987270902656737,0.9626395847555147,0.41750431698133705,-0.4594953519256306,0.4083333333333333,0.4,0.14,0.656,0.176,0.228,0.448,0.064,0.228,0.2,0.044,0.136,low_priority,low_priority,low_priority
5002135425.0,Ira town,381,True,57.678221,1.7500513424979294,14.435695538057743,28.871391076115486,3.7267080745341614,9.316770186335404,71827.0,159988.33970706625,308.8467707655977,0.14,0.57,0.024,0.4486666666666667,0.6636666666666666,0.012,0.1866666666666667,0.4016666666666666,-0.25,0.0,0.0,43.20594327562942,0.7573333333333334,-0.7211155378486056,0.13545816733067717,-0.952191235059761,-0.10624169986719778,0.3220451527224435,-0.952191235059761,0.8576014113668943,1.6567490870693826,-0.8252786140601067,-1.0,0.5758041560120843,0.5086321381142103,0.0,0.4413793103448276,0.916,0.14,0.57,0.024,0.424,0.8,0.024,0.744,0.916,0.444,zero_funding,zero_funding,zero_funding
5001935575.0,Irasburg town,1384,True,104.995564,4.229147325764779,2.4566473988439306,19.508670520231213,1.1235955056179776,13.857677902621724,98534.0,360881.3377668377,353.33790061455034,0.388,0.636,0.888,0.28600000000000003,0.41000000000000003,0.444,0.02400000000000002,0.14800000000000002,0.182,0.0,0.0,0.0,0.18400000000000002,-0.22709163346613548,0.26693227091633465,0.7689243027888446,-0.43027888446215135,-0.18326693227091628,0.7689243027888446,0.11026303860431505,0.6104536055259802,0.6008028310357577,-1.0,-1.0,-0.6334661354581672,0.0,0.0,0.056,0.388,0.636,0.888,0.116,0.332,0.888,0.456,0.664,0.948,zero_funding,zero_funding,zero_funding
5001335875.0,Isle La Motte town,577,True,47.682189,0.0,14.904679376083187,26.51646447140381,2.3622047244094486,7.480314960629922,82500.0,277630.1969970816,478.01203018985547,0.296,0.898,0.94,0.48,0.781,0.47,0.21799999999999997,0.519,0.20799999999999996,0.0,0.0,0.0,0.664,-0.4103585657370519,0.7888446215139442,0.8725099601593624,-0.043824701195219196,0.5557768924302788,0.8725099601593624,1.001555933989194,2.1407123058647546,0.6866318068980087,-1.0,-1.0,0.3227091633466139,0.0,0.0,0.806,0.296,0.898,0.94,0.48,0.94,0.94,0.784,0.972,0.982,zero_funding,zero_funding,zero_funding
5002536175.0,Jamaica town,882,True,128.157196,5.623639458922128,4.535147392290249,30.045351473922903,2.684563758389262,3.131991051454139,79219.0,614936.729016,612.4867818884462,0.672,0.992,0.184,0.5920000000000001,0.752,0.092,-0.2599999999999999,-0.09999999999999998,-0.76,281399.41457678104,319.04695530247284,195.2043653434256,0.512,0.33864541832669337,0.9760956175298805,-0.6334661354581673,0.17928286852589648,0.49800796812749004,-0.6334661354581673,-1.194516251546745,-0.41246865238241887,-2.5088469867427245,1.4758951340484376,1.1956258297631828,0.019920318725099806,0.6916666666666667,0.7241379310344828,0.492,0.672,0.992,0.184,0.68,0.908,0.184,0.196,0.38,0.064,aligned,aligned,overfunded
5001936325.0,Jay town,471,True,87.966274,1.749349544351554,8.70488322717622,15.498938428874734,7.758620689655173,3.0172413793103448,74792.0,286801.1940348193,299.9660657165935,0.304,0.54,0.926,0.41000000000000003,0.528,0.463,0.14800000000000002,0.266,0.201,0.0,0.0,14.065229510995673,0.516,-0.3944223107569721,0.07569721115537864,0.8446215139442232,-0.18326693227091628,0.05179282868525892,0.8446215139442232,0.679955404726609,1.0971666153372346,0.6635240057043259,-1.0,0.12809535168824704,0.02788844621513964,0.0,0.25517241379310346,0.5,0.304,0.54,0.926,0.348,0.552,0.926,0.684,0.8,0.972,zero_funding,zero_funding,zero_funding
5000736700.0,Jericho town,5114,True,92.23927,4.908275562194598,0.879937426671881,20.19945248337896,2.849002849002849,7.122507122507122,116923.0,680843.481517,133.39409904329938,0.728,0.024,0.072,0.496,0.14400000000000002,0.036,-0.31999999999999995,-0.6719999999999999,-0.7799999999999999,1203438.388575648,235.32232862253576,0.0,0.264,0.45019920318725104,-0.952191235059761,-0.8565737051792829,-0.01195219123505975,-0.7131474103585658,-0.8565737051792829,-1.4701738480575326,-2.7717893440098553,-2.574869275867533,1.345727583795575,-1.0,-0.47410358565737043,0.6166666666666667,0.0,0.134,0.728,0.024,0.072,0.528,0.012,0.072,0.132,0.016,0.044,aligned,overfunded,overfunded
5001537075.0,Johnson town,3450,True,118.353992,4.742687930639637,12.159053565560304,10.753623188405795,6.079664570230608,41.57931516422082,55346.0,843622.835426,241.65649826009732,0.804,0.324,0.412,0.6653333333333333,0.42533333333333334,0.206,0.10533333333333328,-0.1346666666666667,-0.3540000000000001,40985.82838635318,11.879950256913968,828.8227188373812,0.5266666666666667,0.6015936254980081,-0.3545816733067729,-0.17928286852589648,0.3253652058432934,-0.15272244355909692,-0.17928286852589648,0.4839322249856043,-0.5554577852083245,-1.1685945175091115,0.09692483788711792,1.7953833222075466,0.04913678618857942,0.08333333333333333,0.896551724137931,0.518,0.804,0.324,0.412,0.79,0.356,0.412,0.62,0.34,0.356,underfunded,low_priority,low_priority
5002137685.0,Killington town,785,True,123.290608,1.9113585484160367,5.270092226613966,21.019108280254777,0.7792207792207793,25.454545454545453,81250.0,361040.99683093175,282.1604498822564,0.392,0.462,0.484,0.326,0.361,0.242,-0.27799999999999997,-0.243,-0.362,16933.660415449187,21.57154193050852,0.0,0.26,-0.21912350597609564,-0.07968127490039834,-0.03585657370517936,-0.350597609561753,-0.28087649402390436,-0.03585657370517936,-1.2772135304999814,-1.0022988252892782,-1.1950034331590345,0.33772047399495686,-1.0,-0.48207171314741026,0.175,0.0,0.128,0.392,0.462,0.484,0.204,0.276,0.484,0.172,0.236,0.344,low_priority,low_priority,low_priority
5000537900.0,Kirby town,756,True,64.089698,0.7663862328663408,21.296296296296298,19.17989417989418,5.323193916349809,6.4638783269961975,54792.0,240644.7640701023,255.3415484501348,0.24,0.378,0.326,0.4393333333333333,0.5083333333333333,0.163,0.1773333333333333,0.2463333333333333,-0.099,0.0,0.0,0.0,0.6386666666666666,-0.5219123505976095,-0.24701195219123506,-0.350597609561753,-0.12483399734395761,0.012616201859229736,-0.350597609561753,0.8147213407985492,1.016047780368692,-0.3268103311678023,-1.0,-1.0,0.27224435590969476,0.0,0.0,0.758,0.24,0.378,0.326,0.396,0.512,0.326,0.728,0.78,0.666,zero_funding,zero_funding,zero_funding
5000339025.0,Landgrove town,225,True,23.038304,2.650060716337154,0.4444444444444444,36.888888888888886,1.8691588785046729,5.607476635514018,195938.0,78808.38238745744,426.2547715026456,0.024,0.836,0.528,0.2333333333333333,0.6393333333333333,0.264,-0.0286666666666667,0.3773333333333333,0.0020000000000000018,0.0,0.0,0.0,0.4426666666666666,-0.952191235059761,0.6653386454183265,0.05179282868525892,-0.5351925630810093,0.2735723771580345,0.05179282868525892,-0.13170307388848745,1.5563817149896608,0.00660222891248086,-1.0,-1.0,-0.11819389110225753,0.0,0.0,0.332,0.024,0.836,0.528,0.056,0.758,0.528,0.396,0.89,0.808,zero_funding,zero_funding,zero_funding
5000139325.0,Leicester town,1026,True,56.380041,8.030350572317486,11.793372319688109,24.46393762183236,3.744493392070485,14.537444933920703,70417.0,159127.91088155372,173.39981116963878,0.136,0.094,0.062,0.39666666666666667,0.37566666666666665,0.031,0.13466666666666666,0.11366666666666664,-0.231,0.0,0.0,0.0,0.6573333333333333,-0.7290836653386454,-0.8127490039840637,-0.8764940239043825,-0.20982735723771584,-0.25166002656042497,-0.8764940239043825,0.6186981610575449,0.46883936820801614,-0.7625574393915386,-1.0,-1.0,0.309428950863214,0.0,0.0,0.798,0.136,0.094,0.062,0.324,0.304,0.062,0.664,0.652,0.474,zero_funding,zero_funding,zero_funding
5000939700.0,Lemington town,108,True,92.135953,1.9011557227026128,1.851851851851852,35.18518518518518,9.25925925925926,5.555555555555555,55000.0,90623.64902956682,551.9428093876338,0.048,0.972,0.446,0.34,0.802,0.223,0.07800000000000001,0.54,-0.03900000000000001,0.0,0.0,0.0,0.632,-0.9043824701195219,0.9362549800796811,-0.11155378486055778,-0.3227091633466135,0.5976095617529882,-0.11155378486055778,0.35835487546402367,2.2273307228650627,-0.12874346379337667,-1.0,-1.0,0.25896414342629503,0.0,0.0,0.744,0.048,0.972,0.446,0.228,0.96,0.446,0.572,0.984,0.746,zero_funding,zero_funding,zero_funding
5000140075.0,Lincoln town,1394,True,118.624167,1.877849424833396,7.476635514018691,22.309899569583933,3.2871972318339098,11.937716262975778,96667.0,242010.06729306144,377.62968744089017,0.252,0.712,0.624,0.374,0.604,0.312,-0.486,-0.256,-0.548,456320.9875474801,327.3464760024965,51.01994249022135,0.496,-0.49800796812749004,0.4183266932270915,0.24302788844621515,-0.2549800796812749,0.20318725099601598,0.24302788844621515,-2.232826531737378,-1.0559197500989925,-1.8090107220197542,1.4868836717267655,0.6435000862261446,-0.011952191235059528,0.7083333333333334,0.45517241379310347,0.446,0.252,0.712,0.624,0.292,0.674,0.624,0.068,0.212,0.18,overfunded,aligned,aligned
5002540225.0,Londonderry town,1873,True,93.164981,5.3157246218449306,2.4219590958019377,21.409503470368392,2.31958762886598,13.917525773195877,85179.0,851171.363976,444.2439269185804,0.812,0.844,0.192,0.5433333333333333,0.5593333333333333,0.096,-0.32866666666666666,-0.31266666666666665,-0.776,642059.4642968159,342.7973648141036,852.9113481070991,0.27466666666666667,0.6175298804780878,0.6812749003984062,-0.6175298804780877,0.08233731739707828,0.11420982735723784,-0.6175298804780877,-1.5099910564424242,-1.28965198644903,-2.5616648180425714,1.506620144230169,1.8072845560260848,-0.45285524568393076,0.7333333333333333,0.903448275862069,0.146,0.812,0.844,0.192,0.596,0.616,0.192,0.128,0.16,0.054,aligned,aligned,overfunded
5001940525.0,Lowell town,1070,True,146.609447,2.105565648402327,9.56439393939394,12.33644859813084,0.5390835579514826,5.929919137466308,57404.0,503880.5377279618,353.33790061455034,0.6,0.636,0.896,0.432,0.45,0.448,0.16999999999999998,0.188,0.186,0.0,0.0,0.0,0.264,0.19521912350597614,0.26693227091633465,0.7848605577689243,-0.1394422310756972,-0.10358565737051795,0.7848605577689243,0.7810298567805641,0.7754410664789477,0.6140072888607194,-1.0,-1.0,-0.47410358565737043,0.0,0.0,0.134,0.6,0.636,0.896,0.388,0.404,0.896,0.72,0.712,0.956,zero_funding,zero_funding,zero_funding
5002741275.0,Ludlow town,1990,True,91.368482,2.9175733138456192,5.592611595690097,31.055276381909547,6.852248394004283,28.05139186295504,54885.0,1448058.04861,666.6933925460405,0.904,1.0,0.952,0.7866666666666666,0.8346666666666667,0.476,-0.18933333333333335,-0.1413333333333333,-0.5,2298299.28307888,1154.9242628537083,2845.6903880395707,0.6693333333333333,0.8007968127490039,0.9920318725099602,0.8964143426294819,0.5670650730411686,0.6626826029216468,0.8964143426294819,-0.869852860100707,-0.5829556953671521,-1.6505572281202134,2.0270838560027777,2.3080690791327063,0.3333333333333337,0.95,1.0,0.812,0.904,1.0,0.952,0.924,0.984,0.952,0.258,0.332,0.22,aligned,aligned,aligned
