GEOID,town_name,aland_sqm,awater_sqm,town_area_sqm,pct_river_corridor,pct_high_risk_NFHL,nfhl_covered_flag,median_income,median_income_moe,total_population,total_population_moe,percent_elderly,percent_elderly_moe,median_year_house_built,median_year_house_built_moe,pct_no_vehicle,pct_no_vehicle_moe,occupied_housing_units,occupied_housing_units_moe,pct_renter_occupied,pct_renter_occupied_moe,pct_bachelors_or_higher,pct_bachelors_or_higher_moe,pct_below_poverty,pct_below_poverty_moe,percent_with_disability,percent_with_disability_moe,pct_mobile_home,pct_mobile_home_moe,IFLD_EALT_weighted,IFLD_EALP_weighted,IFLD_EALPE_weighted,IFLD_EALB_weighted,IFLD_EALA_weighted,POPULATION_weighted,BUILDVALUE_weighted,AGRIVALUE_weighted,AREA_weighted,ALAND_sqmi,EAL_per_capita,EAL_per_building_value,EAL_per_agricultural_value,weight,RISK_SCORE_avg,SOVI_SCORE_avg,IFLD_RISKS_avg,RESL_SCORE_avg,CRF_VALUE_avg,nfip_claims,total_nfip_claims_paid,2011_2022_nfip_claims,2023_plus_nfip_claims,pre_2011_nfip_claims,2011_2022_nfip_claims_count,2023_plus_nfip_claims_count,pre_2011_nfip_claims_count,claims_paid_per_capita,claims_paid_per_housing_unit,irene_policies,flood2023_policies,today_policies,current_insurance_penetration,funding_acquisition_buyouts,funding_admin,funding_ecosystem_restoration,funding_equipment,funding_flood_control,funding_infrastructure_protection,funding_infrastructure_stormwater,funding_other,funding_planning,funding_structure_protection,federalShareObligated_adj,numberOfFinalProperties,numberOfProperties,2011_2022,2023_plus,pre_2011,cost_per_property,cost_per_final_property,share_acquisition_buyouts,share_admin,share_ecosystem_restoration,share_equipment,share_flood_control,share_infrastructure_protection,share_infrastructure_stormwater,share_other,share_planning,share_structure_protection,funding_per_capita,log_funding_per_capita,funding_per_occupied_unit,log_funding_per_occupied_unit,has_funding
5000148700,New Haven town,106590693,907385,107498069.0,4.838562153332261,0.0,0,92321.0,16922.0,1792,197,22.209821428571427,4.2061811866657,1981.0,5.0,1.797175866495507,1.301503520072675,779,93,21.822849807445444,8.009382033370088,31.77570093457944,5.867724427631249,3.125,1.167748119836657,14.899553571428571,4.234659075342097,12.484848484848484,7.054012273797801,375349.99950998765,9.747097002602416e-05,1335.3522893590334,370644.1203926485,3370.5268268599607,1475.8213469772438,574444172.345683,19667681.537179925,41.926558619090656,41.15489664783517,254.3329518025838,0.0006534142351506,0.0190846083612053,0.2979049953526935,62.3333690081,43.24527631,83.2399843031,73.7922047151,1.068012043,3.0,15255.98368443429,0.0,15255.98368443429,0.0,1.0,2.0,0.0,8.513383752474493,19.58406121236751,9.0,4.0,6.0,0.0077021822849807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5000547725,Newark town,95243417,1207165,96450594.0,2.440591569152918,0.0,0,72929.0,6654.0,727,177,19.944979367262725,8.53958785781722,1980.0,5.0,0.684931506849315,1.377315503217767,292,61,9.246575342465754,7.777926064501901,40.993788819875775,14.77234247762179,22.420907840440165,18.959628131034385,16.368638239339752,8.294719834617974,9.07504363001745,4.918353693352331,168816.51969868442,0.0002296714812692,3146.4992933947774,164873.5106277601,796.5097776094965,761.3751906823009,213642269.32612535,1760349.455491495,37.61152008657809,36.77368889065828,221.72579533015875,0.000790183142274,0.0958994358603362,0.1859280074926253,38.7570903642,26.82165492,64.7307148038,58.5286103542,0.9471274979999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001748175,Newbury town,165887261,1348624,167235867.0,2.449413697765808,7.128144249483399,1,62316.0,6493.0,2169,281,23.559243891194097,5.868040021748698,1977.0,4.0,10.435663627152987,4.293200378778676,987,134,19.250253292806484,5.700292148311359,40.55690072639225,14.120080253573922,14.046511627906977,5.688694713082662,15.952051636698938,4.522279759199973,3.0438010393466963,1.6627620491161972,826896.342005,0.000387218622185,5304.89512394,775199.6587,46391.7881809,2293.0,619176960.0,10747232.0,65.22485112,64.04942954679409,360.617680769734,0.0013354766010754,0.0769404012126099,1.0,36.3716361647,46.97980217,67.9164734282,46.3902381234,1.109139378,5.0,12649.252210157912,12649.252210157912,0.0,0.0,3.0,0.0,2.0,5.831835965955699,12.815858368954318,15.0,10.0,13.0,0.0131712259371833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002548400,Newfane town,102981054,697246,103678298.0,4.744363151860622,1.7808011037361418,1,66719.0,20735.0,1456,209,29.18956043956044,7.073427011168573,1971.0,7.0,1.25,1.814388948905099,720,103,12.777777777777777,6.912725960295363,46.536267318663405,11.877348436975868,10.92032967032967,4.6667486122503705,11.538461538461538,4.905573355651439,3.815439219165927,3.389076961126093,799543.4124,0.00169964383097,23285.1204843,775245.5256,1012.76631528,1645.0,476395867.0,898215.0,40.45196337,39.76120723837617,486.0446275987842,0.0016783172730589,0.8901470276047495,1.0,38.4098557549,58.89889238,70.0379341919,65.340599455,1.202681744,16.0,350484.1366588569,340834.7574625665,9649.379196290396,0.0,14.0,2.0,0.0,240.717126826138,486.7835231373013,28.0,31.0,28.0,0.0388888888888888,895786.5528384381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895786.5528384381,5.0,6.0,774242.2968601849,0.0,121544.2559782532,149297.75880640635,179157.3105676876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.2380170593668,6.423633280233754,1244.147990053386,7.127009669347385,True
5001948850,Newport city,15171891,4574099,19745988.0,3.618880267459072,0.0,0,54646.0,11996.0,4394,19,25.762403277196174,4.683290147727402,1966.0,7.0,14.574101427868044,5.346581710399554,2031,127,42.44214672575086,8.640239291233451,25.12518409425626,5.820037393135164,22.995991983967937,7.466318875305587,22.82064128256513,5.427007450127847,3.209459459459459,2.796011422215424,948831.051566,0.0003269407311648,4479.0880169600005,944334.8131,17.15044898974,4455.0,1184204586.0,822192.0,7.70091036,5.857899864270707,212.9811563560045,0.0008012391294404,1.1540261296217915,2.0,26.61933811375,78.13569863000001,51.188565041100006,71.820874304,1.420378571,1.0,25856.551743978645,25856.551743978645,0.0,0.0,1.0,0.0,0.0,5.884513369134876,12.730946205799432,3.0,6.0,4.0,0.0019694731659281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001948925,Newport town,107555206,5165883,112721085.0,1.8591669932286816,0.0,0,71202.0,10679.0,1601,271,27.108057464084943,6.433111647012632,1983.0,4.0,9.274193548387096,7.633515841237188,744,102,18.27956989247312,9.218159027358872,28.676470588235293,11.772453871113608,8.930817610062892,4.062749308976638,14.928169893816364,4.4442344156218185,8.930540242557882,3.880826889336581,367452.0244311359,0.0001014345506234,1389.6533435399688,365302.01119303744,760.3598939903127,1224.9786440120288,519384056.5705301,8095224.863302225,43.92244055048482,41.527297199077424,299.9660657165936,0.0007074765191242,0.0453912066231652,0.2827091262432561,66.7653669152,62.11336848,88.0703506832,71.820874304,1.227459201,1.0,3553.5707138605603,0.0,3553.5707138605603,0.0,0.0,1.0,0.0,2.2195944496318303,4.776304722930861,5.0,3.0,2.0,0.0026881720430107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001350650,North Hero town,34850830,84295329,119146162.0,0.0,0.0,0,102143.0,23525.0,1263,195,27.315914489311165,7.173794424692488,1980.0,4.0,1.1583011583011582,1.1707016990839514,518,76,3.667953667953668,2.3782887733685083,47.44232698094283,12.011718173866464,7.28424386381631,3.660802247382281,6.01741884402217,2.7922353304434546,3.992571959145776,2.276840202972442,693653.1699059752,0.0001620668132394,2220.3153413800314,691298.2634414923,134.59112151157018,1451.1207377573155,543019785.0444599,5621886.401386933,46.468961488796445,13.455980689995828,478.01203018985547,0.0012773994410704,0.1233844159026139,0.411198848896944,68.3945155958,43.17242196,90.3523479957,99.3057694586,1.043101468,10.0,226430.0621771289,226430.0621771289,0.0,0.0,8.0,0.0,2.0,179.2795424997062,437.12367215661953,36.0,36.0,29.0,0.0559845559845559,0.0,0.0,78578.98512860043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78578.98512860043,0.0,0.0,0.0,0.0,78578.98512860043,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.216140244339215,4.1465596521609305,151.6968824876456,5.028454796087204,True
5002350275,Northfield town,115595908,334771,115930662.0,3.364858314110601,2.5786447831547203,1,71768.0,13486.0,5920,18,20.0,3.75532097538889,1956.0,7.0,2.4789522918615527,2.116633379156732,2138,193,26.4733395696913,6.88282748823954,34.60125918153201,6.837812906630925,12.531522793404465,3.882202023852276,15.45827633378933,3.387196044187529,7.361455748552522,3.171312352194307,859648.616979067,0.0021041587339672,28826.97465537144,829930.0233039128,891.6190196981636,3375.0703777515528,662079681.2122765,1313187.7560378832,45.21961792484953,44.63182959747398,254.70539004041703,0.0012984065836381,0.6546273470998366,1.292569817208775,31.493207191206604,67.26106572221916,62.822364506190446,90.4276744462,1.2749149884927815,27.0,999140.3643428768,939659.4224099602,59480.94193291649,0.0,19.0,8.0,0.0,168.7737101930535,467.3247728451248,48.0,38.0,35.0,0.0163704396632366,2524415.2401654795,0.0,109366.3581603408,0.0,0.0,0.0,340722.4573042429,0.0,0.0,0.0,2974504.055630063,20.0,20.0,2633781.59832582,0.0,340722.4573042429,148725.20278150315,148725.20278150315,0.8486844169492164,0.0,0.0367679304230011,0.0,0.0,0.0,0.1145476526277825,0.0,0.0,0.0,502.4500093969701,6.221484421026775,1391.255404878421,7.23868030457998,True
5000952750,Norton town,99428305,1047358,100475722.0,2.9182080431370587,0.0,0,65625.0,23493.0,108,35,31.48148148148148,21.3848350804686,1974.0,9.0,3.571428571428571,3.732366042959064,56,17,0.0,17.857142857142858,28.735632183908045,23.00598573397424,12.962962962962962,11.017534389424824,21.296296296296298,28.411863135373967,9.35672514619883,8.447043534762832,98841.09444565844,4.232928363731777e-05,579.9111858310299,97955.17354472273,306.00971513558665,179.07850734629568,66862535.26102466,920734.0619378235,39.53697773126451,38.38948318071666,551.9428093876338,0.0014782732072571,0.107350318112086,0.1064676024650985,36.8948663979,32.29106202,68.4813242482,29.5344153536,1.000556928,,,,,,,,,,,,1.0,1.0,0.0178571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002752900,Norwich town,115239883,666607,115906460.0,2.358078696231343,2.634588377202187,1,140313.0,12023.0,3640,22,16.043956043956044,3.438838285299624,1982.0,3.0,0.7178750897343862,1.0781713549656573,1393,105,28.068916008614504,7.898133416976548,81.02131081624448,10.876001554392374,2.774725274725274,1.64843695668831,10.412087912087912,3.570080802350976,2.763496143958869,3.220194313210018,1495426.18076,0.00210541958932,28844.2483737,1465373.3978,1208.53458853,3612.0,1093902348.0,1586753.0,45.18292896,44.49436757647891,414.0161076301218,0.0013670563771017,0.9424442120229172,1.0,45.6613511232,9.209856068,77.1669461192,60.9027366426,0.760399413,4.0,46511.813102059794,46511.813102059794,0.0,0.0,4.0,0.0,0.0,12.777970632434007,33.389672004350174,23.0,16.0,15.0,0.0107681263460157,0.0,0.0,0.0,0.0,0.0,0.0,55748.40447628458,0.0,0.0,0.0,55748.40447628458,0.0,0.0,0.0,0.0,55748.40447628458,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.315495735243015,2.7921153148268747,40.02039086596165,3.714069281266844,True
5001753425,Orange town,100199779,724441,100924205.0,2.159774215043313,0.0,0,71302.0,12803.0,957,171,19.435736677115987,6.351410167463269,1981.0,7.0,4.239401496259352,5.0390758917526455,401,68,12.219451371571072,5.864556521281878,22.09450830140485,7.839889031045944,7.628004179728317,3.805250393243753,16.38477801268499,6.010521619077546,16.263736263736263,7.526586547544927,248631.08130000372,0.0002112093033106,2893.567455359286,245050.47524736167,687.038597142898,1039.1527459011618,245915938.4578343,1431747.6508586186,39.400770430746434,38.68735095737603,239.2632673884616,0.0010110409388638,0.1736556586287393,0.4995926662986355,24.8629493537,74.11301309,52.6785820461,46.3902381234,1.369410911,,,,,,,,,,,1.0,4.0,4.0,0.0099750623441396,0.0,0.0,1238.4036623894483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.4036623894483,0.0,0.0,0.0,0.0,1238.4036623894483,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2940477140955575,0.8303178180094236,3.088288434886405,1.408126406891474,True
5000153725,Orwell town,122300017,6477287,128777307.0,3.099763930462214,3.36106015342562e-05,0,70417.0,22458.0,1294,187,24.034003091190108,5.819594302853429,1982.0,4.0,3.0828516377649327,2.156501805306953,519,67,12.716763005780344,6.940681465156697,22.104144527098832,5.892207039464557,10.825545171339565,5.895433420353952,12.208398133748055,4.660512007156462,5.487804878048781,3.411843682795228,266720.8232014887,6.668049002231737e-05,913.5227133039976,262738.30212671723,3068.9983615886918,1436.6717625784167,463829078.919408,24056848.65297352,50.21885039572842,47.22030055347782,185.65188663748827,0.0005750411850478,0.0110871056741058,0.2692918017953921,60.29752773709999,53.22987621,77.1657569596,73.7922047151,1.148067341,,,,,,,,,,,,2.0,2.0,0.0038535645472061,0.0,0.0,0.0,0.0,0.0,45412.99838688646,0.0,0.0,0.0,0.0,45412.99838688646,0.0,0.0,0.0,0.0,45412.99838688646,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.095052849216735,3.5861558157600686,87.50096028301823,4.483013402610589,True
5000153950,Panton town,40092401,16973162,57065577.0,4.333156429704255,0.0,0,86667.0,9614.0,690,127,16.666666666666664,5.199299909607816,1974.0,10.0,4.924242424242424,4.6124696245938575,264,42,16.28787878787879,9.453000714469445,35.051546391752574,10.457471077264458,3.2023289665211063,2.685108994779984,15.942028985507244,6.508708034409818,0.6006006006006006,0.9052253134730116,199279.2196448024,5.174887137382604e-05,708.9595378227453,196780.79438978605,1789.4657165988683,783.5367703335793,304981448.09909886,10441881.534749843,22.25946954818666,15.479762567249312,254.3329518025838,0.0006534142351506,0.0190846083612053,0.1581624485937786,62.3333690081,43.24527631,83.2399843031,73.7922047151,1.068012043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002154250,Pawlet town,110967245,535522,111502761.0,4.304836249545264,3.770363604520481,1,62273.0,13726.0,1480,253,27.29729729729729,7.088022130173326,1964.0,8.0,7.166666666666667,4.60791188381596,600,83,12.166666666666668,5.592595144253773,37.47591522157997,9.876768760566035,9.972862957937584,4.9206334046190605,9.66216216216216,3.615699094561784,3.979460847240052,2.350161332256735,502280.448807,0.00122721462669,16812.8403856,476595.2992,8872.30922115,1424.0,391225901.0,5064518.0,43.48590168,42.84469282200843,352.72503427457866,0.0012838629741107,0.099176357712027,1.0,15.0559499602,42.38464728,39.8534955347,69.2311337519,1.063257651,1.0,113343.55178566936,113343.55178566936,0.0,0.0,1.0,0.0,0.0,76.58348093626309,188.9059196427823,8.0,6.0,7.0,0.0116666666666666,0.0,0.0,0.0,0.0,0.0,0.0,852992.7181359925,0.0,0.0,0.0,852992.7181359925,0.0,0.0,780211.3451140007,0.0,72781.3730219919,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,576.346431172968,6.358442486986135,1421.6545302266543,7.260279792948628,True
5000554400,Peacham town,120906410,2676271,123582702.0,1.2144106179722376,0.0,0,90000.0,28387.0,887,192,33.59639233370913,10.599860903185329,1976.0,5.0,2.9268292682926838,3.708513711812131,410,85,23.902439024390244,10.295409020055295,48.92966360856269,15.169549202441203,10.597519729425027,6.505776731131578,12.013729977116704,6.315443888930193,0.7299270072992701,1.102802780160051,348254.5921166612,0.0002821989834188,3866.126072849818,343587.55780502496,800.9082400203462,978.9308040863968,288777258.2130635,3028692.9595472845,48.20044219242336,46.68222588261796,355.7499576710894,0.0012059626657294,0.1149851096720998,0.3418054483541888,56.7478862688,68.744299,82.6775118024,58.5286103542,1.300362673,1.0,46185.43379785211,0.0,46185.43379785211,0.0,0.0,1.0,0.0,52.0692602005097,112.64739950695636,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13469.367847235344,0.0,0.0,0.0,13469.367847235344,0.0,0.0,0.0,0.0,13469.367847235344,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.18530760680422,2.7841038928697817,32.85211670057401,3.5220015291779663,True
5000355000,Peru town,96791086,301593,97092669.0,1.492604307553345,1.4674074472098886,1,151875.0,82732.0,434,145,21.428571428571427,11.277227601733912,1981.0,3.0,0.0,5.9880239520958085,167,50,20.958083832335326,12.992912554289257,54.33673469387755,32.539773878857545,1.8433179723502304,1.943475914529868,9.44700460829493,15.204998237393058,1.610541727672035,1.7686192065013115,332256.8541405451,7.1477232406586806e-06,97.92380839732084,332158.10401139414,0.8263209245876925,779.4794952541265,491625825.89322025,168301.5832927534,37.86583020044368,37.37124723226751,426.2547715026455,0.0006758327912022,1.974175451235052,0.4124230133619717,39.4218305923,36.09133448,62.29650505989999,61.07570193109999,1.017610493,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,3.0,0.0179640718562874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002155450,Pittsfield town,53038633,170346,53209000.0,4.064307662216839,2.640463319276562,1,65852.0,11635.0,391,109,30.434782608695656,13.929837226647468,1977.0,5.0,3.1746031746031744,4.821520312567516,189,45,23.809523809523807,17.855053127713866,45.426829268292686,20.02125910873016,8.439897698209718,7.053588761445269,7.928388746803069,8.743224733946859,2.393617021276596,2.9537656377048074,133431.0475460772,0.0003136182522014,4296.570055168675,129075.59075110928,58.8867398362014,378.4332373422703,128382671.29885836,113949.92123975477,20.744793632309104,20.4783306874406,352.58807731361287,0.0010393228789847,1.1709621743865313,0.217365443619914,17.9325270831,31.82372801,46.3225238724,69.2311337519,0.983988126,2.0,39261.938111200085,39261.938111200085,0.0,0.0,2.0,0.0,0.0,100.41416396726363,207.73512228148192,6.0,6.0,5.0,0.0264550264550264,1064664.1979273397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064664.1979273397,6.0,6.0,1064664.1979273397,0.0,0.0,177444.03298788992,177444.03298788992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722.926337410076,7.909829624836974,5633.143904377457,8.636600490243147,True
5002155600,Pittsford town,112113007,658485,112771609.0,8.339907893131846,11.02190835314214,1,69705.0,6506.0,2892,19,25.44951590594744,6.120662208578262,1972.0,6.0,1.653486700215672,1.878452647871328,1391,157,19.410496046010064,11.497503818412351,36.98979591836735,10.029921965733983,11.311589174184594,7.009377558653187,14.107883817427386,5.54741518574995,12.004730928444706,7.334506825868964,530654.134401,0.00230713516377,31607.7517437,489165.4271,9880.95555745,2862.0,595336586.0,2501834.0,43.9760919,43.28707400338434,185.41374367610064,0.000891351458788,0.2121060527600952,1.0,18.3534895889,36.80921637,40.599098617,69.2311337519,1.020871727,2.0,69939.82374535852,69939.82374535852,0.0,0.0,2.0,0.0,0.0,24.183894794383995,50.28024712103416,7.0,7.0,9.0,0.00647016534867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002355825,Plainfield town,54396776,215996,54612750.0,3.223072374777262,3.9466955932728074,1,69250.0,31481.0,1314,184,21.080669710806696,5.435698856446137,1955.0,21.0,3.2478632478632483,2.313662535239307,585,116,19.14529914529915,15.514381085339007,48.17733990147784,10.54075316711486,11.62079510703364,6.257074838175547,13.39421613394216,4.755947402468939,1.1437908496732023,1.3259743359893563,231436.7433166375,0.0003765354824655,5158.536109800747,224529.12768314025,1749.079523929271,870.3237374855842,218540409.52285168,1371590.5944149925,21.297079612591908,21.00271263134991,265.9202930455186,0.0010590112090571,0.1687360238973856,0.204205475712244,56.48508199260001,57.61535272,82.8237784358,90.4276744462,1.173830273,16.0,1559553.344126702,27313.89951366517,1532239.444613037,0.0,4.0,12.0,0.0,1186.8746911162116,2665.9031523533367,17.0,11.0,17.0,0.029059829059829,0.0,0.0,134250.2400768246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134250.2400768246,1.0,1.0,0.0,0.0,134250.2400768246,134250.2400768246,134250.2400768246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.16913247855751,4.636369704417026,229.48758987491385,5.440197020965211,True
5002756050,Plymouth town,124771309,1452036,126223344.0,2.3673029921854183,2.0218486458595115,1,87614.0,8132.0,533,122,32.645403377110696,10.407637236362971,1980.0,3.0,1.3215859030837005,1.7789994089392962,227,42,22.026431718061676,12.990612616744755,54.65393794749404,16.235793638270355,2.8142589118198877,1.983676217792882,13.50844277673546,7.7733349607921,1.2195121951219512,1.225743464159662,456953.965263881,0.0006677952173702,9148.794478020867,447369.2444593444,435.9263265945896,764.033249004797,292040164.205926,346119.4488492542,49.23463432575402,48.1744717290665,598.0812560959791,0.0015646956181741,1.3202204232761816,0.495482003245653,34.6877861415,40.29852514,70.3459265337,60.9027366426,1.049473534,12.0,699240.2595573133,498713.748121826,200526.5114354872,0.0,5.0,7.0,0.0,1311.89542130828,3080.3535663317766,8.0,12.0,18.0,0.079295154185022,738349.640774843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738349.640774843,3.0,3.0,738349.640774843,0.0,0.0,246116.54692494767,246116.54692494767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.2713710597432,7.234372955000023,3252.641589316489,8.087530137064949,True
5002756350,Pomfret town,102240237,200425,102440658.0,2.18356099772795,2.443955741520252,1,84229.0,7929.0,908,171,29.51541850220265,10.170607204835106,1970.0,6.0,3.9260969976905313,4.907927545431024,433,83,18.70669745958429,9.054396239942127,57.96519410977242,15.77698796591401,5.837004405286344,4.647297710133526,9.47136563876652,5.586764138739662,2.976190476190476,2.428522338498979,359664.27830968547,0.0007097118941021,9723.052949191046,349339.75841459166,601.4669458324055,949.2749819060627,275395488.8999354,725411.3749078339,39.972799078101744,39.47517619559124,378.88313203779,0.0013059919018512,0.4958073318816955,0.2270449609916438,59.6292200302,23.30154593,85.5564672446,60.9027366426,0.915818106,,,,,,,,,,,2.0,2.0,1.0,0.0023094688221709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002156875,Poultney town,110223965,2739845,112963902.0,3.177514040474004,5.4313096467080175,1,72617.0,5782.0,3010,22,22.75747508305648,4.56905052027767,1968.0,7.0,4.182879377431906,2.9555646063974765,1028,115,28.696498054474706,7.091208972938558,35.450819672131146,7.305743978617878,8.910188143414981,3.976847126814453,13.2890365448505,3.246400957772453,7.374224672639559,4.000644503828375,687362.21210592,0.0035764643165358,48997.561136493816,636242.4590598888,2122.1919109404093,2763.376870651688,647134945.2118529,2061541.801193354,44.06568778739075,42.557710809607,248.73994546528107,0.0010621620995616,0.333421428422179,0.6526634082786226,58.820591488,65.22774388,82.7072407929,69.2311337519,1.258885484,5.0,254166.651209128,254166.651209128,0.0,0.0,5.0,0.0,0.0,84.4407479100093,247.243824133393,23.0,20.0,24.0,0.0233463035019455,0.0,0.0,0.0,0.0,0.0,0.0,125119.22885948444,0.0,0.0,0.0,125119.22885948444,0.0,0.0,0.0,0.0,125119.22885948444,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.56785011943004,3.751099276319773,121.71131212012104,4.809834540785343,True
5000357025,Pownal town,121146174,671469,121817675.0,3.874966196747695,4.166307368465763,1,64163.0,21076.0,3265,22,27.503828483920365,6.3458564149633006,1969.0,5.0,0.7806955287437899,1.2091647193404438,1409,144,7.381121362668559,5.235608287806519,28.210354667753773,7.629663680266853,8.637059724349157,4.380172246714068,11.393568147013784,4.1395562897224965,19.85996180776576,8.87661378424947,882432.242095,0.00045965460592,6297.2681011,876061.5807,73.3932940752,3258.0,852657640.0,3900102.0,47.50888077,46.77479928055873,270.85090303713935,0.0010349197622799,0.2262587599234584,1.0,45.1654715612,23.68714091,61.7637615497,61.0757019311,0.919254633,,,,,,,,,,,11.0,19.0,16.0,0.0113555713271824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002157250,Proctor town,19203951,434228,19638176.0,12.042715377307225,15.634356107603898,1,74167.0,11786.0,1794,281,22.35228539576366,5.546219474240727,,,5.072463768115942,4.956673143032435,690,73,13.333333333333334,5.264955848604052,28.149300155521,6.580765490522339,16.220735785953178,8.259989540306277,18.84057971014493,6.846858640153948,3.552631578947368,3.432530413806222,538995.080999,0.00226756851341,31065.6886337,502182.7538,5746.63856495,1763.0,404676364.0,473941.0,7.66296648,7.414686933643361,305.7260811111741,0.0013319163878792,1.1372619819745495,1.0,7.26457612405,9.209856068,26.0604330919,69.2311337519,0.735797176,13.0,236155.0553291487,116496.53812841405,119658.51720073464,0.0,5.0,8.0,0.0,131.63603975983762,342.2537033755778,24.0,13.0,12.0,0.017391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002557700,Putney town,69044550,180757,69225302.0,2.687257460227331,5.589533751841973,1,79706.0,18362.0,2622,30,18.115942028985508,3.843238823440604,1977.0,5.0,2.0044543429844097,1.7897949159388284,898,76,27.171492204899774,9.200696060083027,48.59028194361128,10.092670391348298,16.029479502533395,7.512764401708312,20.175438596491222,5.043653716751145,6.754032258064516,3.3698158971268475,424911.35692,0.000542009779095,7425.5339736,395332.3616,22153.4613463,2603.0,523106215.0,4505368.0,26.99786856,26.658249790591828,163.2390921705724,0.0008122850479228,0.0943122419567058,1.0,18.8779089817,52.95563585,35.464307374,65.340599455,1.150689016,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,7.0,5.0,0.0055679287305122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001758075,Randolph town,124240346,392023,124632353.0,5.392037279165794,2.7072700764673124e-05,0,76758.0,5867.0,4843,17,22.899029527152592,4.246848542193732,1971.0,7.0,5.674102812803104,2.994622532740724,2062,169,32.78370514064016,6.542307872051957,40.8151033862751,7.568649261552579,7.678650687971593,4.549739776142308,16.313383208645053,4.297963722750872,9.882671480144404,5.128422891310399,1145950.86481,0.000392342795131,5375.09629329,1135863.1528,4712.61572102,4774.0,1446206456.0,11160084.0,48.62208819,47.96946576866033,240.0399800607457,0.0007923840057937,0.1026829963654395,1.0,55.0021999453,39.2264408,79.1587884842,46.3902381234,1.046403293,4.0,25330.291357769245,0.0,25330.291357769245,0.0,2.0,2.0,0.0,5.230289357375438,12.284331405319712,17.0,14.0,13.0,0.0063045586808923,0.0,0.0,0.0,0.0,61956.20273531778,0.0,0.0,0.0,0.0,0.0,61956.20273531778,0.0,0.0,0.0,0.0,61956.20273531778,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.79293882620644,2.624156781950251,30.04665506077487,3.4354910750651864,True
5002758375,Reading town,106434499,484148,106918627.0,1.8031465142660572,0.9792898323969632,1,85000.0,18958.0,699,139,28.183118741058657,8.602321456036673,1969.0,9.0,0.0,3.355704697986577,298,55,15.100671140939598,7.578093318880328,46.043165467625904,14.920309297718726,8.44062947067239,5.416821698992785,17.59656652360515,6.358201367891993,5.164319248826291,3.830335878079088,476372.260868089,0.0003841187520441,5262.426903006509,470620.888419144,488.9455461385113,1266.0746061489133,453868360.4348487,1070039.786495109,41.69878289550138,41.09458980728379,376.2592335037001,0.0010495824393039,0.4451911666092674,0.6246051337685808,27.1568382624,32.91654327,58.4043856207,60.9027366426,0.994134284,4.0,459174.002789098,98047.93164537926,361126.0711437187,0.0,1.0,3.0,0.0,656.9012915437739,1540.8523583526778,6.0,10.0,10.0,0.0335570469798657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
